r,s,z,r_bits
5308178554704780338390533642774963934581175417019840132350,2630247699683515121922666876177432961168182925959761747391,5731701704778533207544937436695993165363387796779676263545,192
2011614330832642435426275548950398624226561633722631774011,5813620542555042901691493896324820263504455540331406700965,3895411209632192251520500297759371094106327660875181100483,191
2348165726308503220704821085853401507774430445180573737663,5260144704377412725154831758841259003835056451197251185793,2197097958339065005377773386829433874357588305779901595233,191
1366734275606395482684060925967446998734322220305718844363,220797587578229249097708834814616428091798998044881714574,3228848968520513251731648642520743992561517637890610730560,190
3838482150116089651221234623871859581482203055266809285646,2367424291143113858039327017802892442227212754165352500723,1332698937091498452338035774924992312909368175580530979789,192
2073953487242162178398711726896118275094691722297362138029,5666269403151484329592581648426220038330924454721201349035,2949808772960944872734750155581274702488654153133147484296,191
4853833721532643085295209335357991028178384994744034582142,2788933813101178259061302660228828744902811731226037577375,2625600841688135798211903058941224947661904595581610019063,192
6245463290519383033763902992165591142071775848545724524305,5990963748975729597670738321803669745284451391244368886207,2924765866017530571403870914758755327549367578252121821861,192
577564456764478870287736042740011554391161466001157826687,2224880004064424387076491620619605877427047215043074093129,617523444159701180198051115291031140561974545132721088684,189
4995525431861125204538889276201733793094658596912749336634,678575262642602080696282500881278825925555625219720517487,3129370727683112272245847756114203448516005007313031983516,192
3403360185888739255386935465087035271545644313460404557489,2698820698814279701709335212364190505757484667788485602793,3606023665251218141636079265384602836694605041271095903212,192
3699825203345386897377748773151368153322330493384639759794,2367283555141634530410802208766397942578918261928120731240,1682458234636594298378754617080778510208627522196799003102,192
3628793644883277704173081495201847856479691662951227506424,4928781902767052241905257564180431131605549725589966501237,4893156473664101782896339159206693058900641806421092725805,192
5352225210845106227922468050276826546861962188854624131576,1262640158347309724235606618406425968751312044398865943963,4149603515335884060118039367653067591709622296831828506999,192
1657300973807041154273486046718180622643098968781880179751,181327703497291725263597948358522449108601573620908173266,4165247736415868507105590453506311460450765507337913917337,191
538728071340258777245432350236167769254427550989992139013,5222047067364195726352842682937240520087930773774319005148,2418167387879349036216003133213740886316639778150295555725,189
2794688959036796903329838820793436441029342484969339504688,1089235583006509337925268611948036568316399946463431399292,5971925955324852697992274327850930374573509827391985659498,191
1969521251138322469003697622860166549680260407467868327168,2327322720691868888766093753272464642315956492890372937397,4456259425290243910007550619783648931855787027794167700247,191
1477200042830162070390917609335876864218943382118807231334,1789702984211310410474668464485838218634627574489367997257,6197426100061858590574297604241885170535660083773474161686,190
344321487670661861494446960328101794814598643099956816005,2274419276114846271102968607861715297937845793407564830592,4909607883535765026421858281473388855204865583002543872729,188
1547160045772757010950851030916234810933547134345502122121,4691398569612077822956537324740418649293996834407079770193,6192635698725769772019337948119399934295244863222648177402,190
2243661508782522956604762634416899494932817978623983492653,6083145216035982763127769889433264984635502269038393477951,4805088108351785053014691842628522675908208260100116950848,191
5361548764271429774847507726533703225316613334989104063394,3493238116379542163129258159212323412864593210058379300974,2498522624674172926955592441919587584530529341013503796726,192
5989861253573349599348804774995437285104180628627280876730,5003580251993029106047596669784491112849067548916461866139,5114773226116286435019861625093008362357800906844459008158,192
2717058520519362684970619598696820919453040130229538820566,3208133644863129324455527779442604802302671426503798224157,4699059928623526514856925756148141260564240906180572376388,191
4259882767776252053594335801627977594959051207008821419970,6224689316597121504680760366055176832231387659137503306437,1718999544830521884698509294371515085958266527609799638921,192
250982592253587313697457111036932530366452183785187732070,5967540589083902987450880884496987349127770168724399159827,838637121103747629867331472368478411233103634476175505018,188
4718150777794738719595906017632302637604546875870756777518,343550068272439254548653723711347615640842714183257738853,5266006185897571499330451087625282189372875377324384146237,192
2816567134633855302863342572011413144596138433233107072240,4661229772591156824795363796465087881785785516069021512574,544006460071909375915137310087651112968632129565869820418,191
5307646490299618412065769342348076253090072822682546385617,5806098715615448829936821873592596879412240362784885403519,4438736786600545233124577168563864927471657372119499153721,192
3535093734175392636462130971011376761295713154086203033150,6045477304035275458656917363187966455985872579713200252559,4867931798877206742816589988432804559729171902721070340272,192
2156553123678035356946276396406873849652388706760003643419,239643656652954628420006548586758624913242372809522496493,3295556411456447551978092248758066041283928522787290160632,191
