r,s,z,r_bits
5383003056267018720020565734111940511302079173696951994128,858896723758637346395268187684035293193855062089596426983,424853851301382513371601102416668271808617665313550295891,192
3479675267153734378557860507843756342857948725649330723366,3404405967195087643909242977381737635537499062884118520886,3160147386979465576638782221289838024600123475550222002997,192
3468569803600143583616585940193485863968262962688213956458,5292260368273941554009823018576849155663331303678165195595,3075444666214219091641666970090834241088677267426696369700,192
5552111751339171423333403267081574524939627366970720176052,2925669208510042321560746395110110174985886178321391381984,2462031982501356849977108851051589376215367263049298371446,192
2557264136449949797320571799255500063203534994899467734067,5043807488068453290342712759579391254392519093157212102495,6142831278842791731894802656719476381578697598723185716685,191
1298689360670676925553226566254741527861839470937114597864,2829278672805778427723250307474040659764955182338060405474,4564267839328808060037996410984433395183210491379796190509,190
6006794983209838518029051439879207068712082818481443673412,1143420628881528191068634669392185333530833988668682240965,806224181265332013298981222798862955795936647108208603228,192
1694810021500093817099321822615503378744048624297269642958,1567561278778770803488998760934934864873226671727772093926,2926713452884284774827257014433420528925646552256728094146,191
3656240655173756909008330781654483756976190982938628448593,5140075986398830646224039207946629337014184630835791714656,4367609134470256681872846163780065758898205362160365058723,192
3212876673562584488603488664266552919426388690762363839035,3014034567331514918553547121790626203054146595885437894102,2177201473630240969374037633244806417493402834064566112840,192
4237912016908602849357049289061328924733326504050066055914,3191775090177719143239849181046231160549096396049352384408,2802041824508719856115124337589250191355950237995574879501,192
2151646055452732304333134091265144595268791739718131359478,3374422916012665587449463827262608227204581050235408369321,5114341525445078862061251189165846212644813867285165732381,191
3532059249694005343822214919783307058486077546514229068750,3093339682754114027021838237090594526079004131089348822694,4694142780758423039337259332838089210966583378887706048319,192
5020858970641941093448972304992863548705803206185662618875,3080990323354950025546754040191786545589918317657725903393,6212664263374004293894118442266261129575910439314104765144,192
2781220608183452769028828720613479673571849514646106143560,5187148865806028032156762005195108677217869914595070806228,1786458156706805248845830128075976777581719548798797996774,191
3094010016097642883159532848506771852216499101701516162780,4588118418462357318753888291439881942768276875448773123541,6085755530673019438774094983923941315960021559126285875961,191
4505474327977930144105013064887171030538617185656420536420,5681655220132445224408548573803664404702709296085125198727,2873556253475711635236973514707038545887662560843922910020,192
1830356870339974871937233835221151272571138983825986705798,2011072119642928370529985825230310115740644609260090201861,5884824562309671031122964361107969973033643575972684018245,191
1918980647326703707701067683292607135533678375643026340392,2228078792734140928551809895847303079550840787679816684391,4562855220222444604541168467273329363801689610472238226730,191
1567942802273424162208359894680052511359646078548890464683,4295540445913201247716857188863549085678665487761817758378,4010721825645331519984095448115227978628558872476421407376,190
6016341310406889302003850714594172393976024371273368171051,1218001925940774101608081902256924711098587156734596379152,4392515470462564390668945602159217405900015327708589104337,192
2836457199496209496826241726284561539997960322707090378712,5843706297803417219303587788568014302059349080638939557114,5485444475447734641810651814186404129122374629137035191799,191
4222387334458413884657115157856619685304889790132565548654,2002926676222866103059366354121126167245391140157496442733,4610244010208902194640710525594863624926533147340386672736,192
4108851904471399517759196738311715133082683301940147198858,4563533887017380936752098341375351600662254317201359694468,5026729595069539810281689975467212957153292527127854480976,192
4594303494133911286008127981553989162378754293217216428919,2359804484868757015230532492254734847634794601178211457713,735671051627326776468224892870002350575819190860940130695,192
1775260158834929662725894064047372100031039609498577906714,5410760834573540358032616164477980728675856073232975313486,1157935137669891050380092470644669232810063859725612862551,191
2621888152827148193340802866742326559052255380806113210200,6261626154016001923884579851754000609840869331940461301338,14911520470095912223438314558992773301617749144851620571,191
1588651310534952179770089994827504231319960289120199596534,2485557735243048295492563543016159653270724844512944858018,4417544776091396593881580306376621718382641179614559545469,191
34349272677426643771454495315236193012592933662695804672,617057594657669543721600004880130241071965395528018030440,5205059191128192210993946472537097434657843386670780532614,185
4616975112489369596097179350831456450492030757736008804627,5525151181247767838240017235891974493176839906977242246127,3873363630512086483930452230809674186335409236617069628602,192
2712544572482872494397400930173287845625023311755922220197,4414259438871200972377713134053667096227600391621503909882,5748355967966242164445601880766495642861896330957023783531,191
1407892380753805652900489533034838435721100626140187361471,3534448398588107828446839863980375237443399664878821910288,9736023847800153166384600794319421537811997664264580183,190
846313024146540427112403856874494279287385322751605845475,4830938526071691042480834977317343097420140664445174135864,1381375584481934933620602568021016113520332395337614277417,190
5051971475586496354853566600662122443369941712155259747209,4711541847042834432326798187319866326849524044754053954650,3926963538193421399394125276146898686712881400846794817657,192
